date_imposition,numero_sanction,montant,remarque
402286941,2023-11-15,"2 500,00 $", 
402277193,2023-11-15,"5 000,00 $", 
402267631,2023-11-14,"10 000,00 $",Une demande de réexamen a été reçue le 13 décembre 2023. 
402241059,2023-11-14,"1 500,00 $", 
402264173,2023-11-13,"1 000,00 $", 
402281023,2023-11-13,"750,00 $", 
402296264,2023-11-10,"2 000,00 $", 
402276124,2023-11-09,"5 000,00 $",Une demande de réexamen a été reçue le 8 décembre 2023. 
402290312,2023-11-09,"10 000,00 $", 
402236663,2023-11-09,"5 000,00 $", 
402250333,2023-11-08,"10 000,00 $", 
402283692,2023-11-08,"10 000,00 $", 
402288157,2023-11-08,"2 500,00 $", 
402285139,2023-11-07,"5 000,00 $", 
402279391,2023-11-03,"5 000,00 $",Une demande de réexamen a été reçue le 17 novembre 2023.  
402290495,2023-11-02,"1 000,00 $", 
402290543,2023-11-02,"1 000,00 $", 
402266670,2023-11-02,"3 500,00 $",Une demande de réexamen a été reçue le 1er décembre 2023.  
402290566,2023-11-02,"1 000,00 $", 
402260391,2023-11-02,"10 000,00 $",Une demande de réexamen a été reçue le 23 novembre 2023.  
402226036,2023-11-02,"10 000,00 $",Une demande de réexamen a été reçue le 29 novembre 2023.  
402265826,2023-11-01,"2 500,00 $", 
402259253,2023-11-01,"1 000,00 $", 
402259849,2023-11-01,"10 000,00 $", 
402265864,2023-11-01,"5 000,00 $",Une demande de réexamen hors délai a été reçue le 27 mai 2024. La décision du Bureau de réexamen a été rendue le 11 juillet 2024. La demande de réexamen hors délai peut être admise. Une requête a été déposée au Tribunal administratif du Québec le 24 novembre 2023. Désistement de la requête au Tribunal administratif du Québec le 28 mai 2024. La sanction administrative pécuniaire est maintenue.  
402213952,2023-11-01,"5 000,00 $", 
402252229,2023-11-01,"1 500,00 $",Une demande de réexamen a été reçue le 28 novembre 2023.  
402258345,2023-11-01,"1 000,00 $", 
402283814,2023-11-01,"5 000,00 $", 
402243526,2023-10-31,"10 000,00 $",Une demande de réexamen a été reçue le 9 novembre 2023.  
402222894,2023-10-26,"10 000,00 $",Une demande de réexamen a été reçue le 16 novembre 2023.  
402290628,2023-10-26,"2 500,00 $", 
402270712,2023-10-26,"3 500,00 $", 
402255431,2023-10-24,"1 000,00 $", 
402269626,2023-10-20,"1 000,00 $", 
402233411,2023-10-19,"10 000,00 $",Une demande de réexamen a été reçue le 14 novembre 2023.  
402284794,2023-10-19,"10 000,00 $",Une demande de réexamen a été reçue le 17 novembre 2023.  
402276352,2023-10-19,"10 000,00 $",Une demande de réexamen a été reçue le 8 novembre 2023.  
402272457,2023-10-18,"2 500,00 $", 
402273322,2023-10-17,"5 000,00 $", 
402244321,2023-10-16,"1 500,00 $", 
402256361,2023-10-16,"10 000,00 $",Une demande de réexamen a été reçue le 15 novembre 2023.  
402203202,2023-10-12,"5 000,00 $", 
402259268,2023-10-12,"3 500,00 $", 
402239514,2023-10-06,"2 500,00 $", 
402268356,2023-10-06,"1 000,00 $", 
402267854,2023-10-05,"5 000,00 $", 
402248944,2023-10-05,"1 000,00 $", 
402230305,2023-10-05,"10 000,00 $",Une demande de réexamen a été reçue le 1er novembre 2023.  
402250595,2023-10-05,"5 000,00 $", 
402234285,2023-10-04,"5 000,00 $", 
402286992,2023-10-04,"5 000,00 $", 
402248986,2023-10-04,"5 000,00 $", 
402252331,2023-10-04,"2 500,00 $", 
402249188,2023-10-04,"2 500,00 $", 
402270624,2023-10-03,"10 000,00 $", 
402232582,2023-10-03,"3 500,00 $", 
402229988,2023-10-03,"2 500,00 $", 
402283972,2023-10-03,"5 000,00 $", 
402277267,2023-09-29,"1 000,00 $",Une demande de réexamen a été reçue le 27 octobre 2023.  
402277413,2023-09-29,"2 500,00 $", 
402277479,2023-09-29,"5 000,00 $", 
402273672,2023-09-29,"1 000,00 $", 
402221782,2023-09-29,"10 000,00 $", 
402255061,2023-09-29,"10 000,00 $",Une demande de réexamen a été reçue le 27 octobre 2023. Désistement de la demande de réexamen le 3 octobre 2024. La sanction administrative pécuniaire est maintenue.  
402264789,2023-09-28,"5 000,00 $",Une demande de réexamen a été reçue le 9 novembre 2023.  
402241524,2023-09-27,"5 000,00 $", 
402278475,2023-09-27,"500,00 $", 
402277685,2023-09-27,"3 500,00 $",Une demande de réexamen a été reçue le 26 octobre 2023.  
402268237,2023-09-27,"1 000,00 $", 
402222759,2023-09-27,"7 500,00 $",Une demande de réexamen a été reçue le 20 novembre 2023. La décision du Bureau de réexamen a été rendue le 8 mai 2024. La demande de réexamen hors délai ne peut être admise. La sanction administrative pécuniaire est maintenue. 
402285989,2023-09-27,"5 000,00 $", 
402258463,2023-09-26,"10 000,00 $",Une demande de réexamen a été reçue le 25 octobre 2023.  
402276060,2023-09-22,"250,00 $", 
402260239,2023-09-20,"2 500,00 $", 
402264004,2023-09-18,"5 000,00 $", 
402260240,2023-09-15,"1 000,00 $", 
402225556,2023-09-15,"1 500,00 $", 
402262160,2023-09-15,"5 000,00 $",Une demande de réexamen a été reçue le 10 octobre 2023.  
402263366,2023-09-14,"3 500,00 $", 
402282647,2023-09-14,"1 000,00 $", 
402259604,2023-09-14,"1 000,00 $", 
402256767,2023-09-14,"5 000,00 $", 
402256857,2023-09-14,"1 000,00 $", 
402230043,2023-09-13,"1 000,00 $",Une demande de réexamen a été reçue le 28 septembre 2023.  
402269519,2023-09-12,"2 500,00 $",Une demande de réexamen a été reçue le 12 octobre 2023. La décision du Bureau de réexamen a été rendue le 17 septembre 2024. La sanction administrative pécuniaire est maintenue. 
402204486,2023-09-12,"10 000,00 $", 
402273686,2023-09-12,"5 000,00 $",Une demande de réexamen a été reçue le 18 octobre 2023. Une requête a été déposée au Tribunal administratif du Québec le 22 mars 2024. Désistement de la requête au Tribunal administratif du Québec le 22 mars 2024. Une requête en révision judiciaire a été déposée en Cour supérieure le 19 octobre 2023. La décision de la Cour supérieure a été rendue le 26 mars 2024. La sanction administrative pécuniaire est maintenue. 
402213304,2023-09-12,"2 500,00 $", 
402229330,2023-09-07,"2 500,00 $", 
402255003,2023-09-07,"5 000,00 $", 
402228828,2023-09-06,"5 000,00 $", 
402232583,2023-09-05,"5 000,00 $", 
402254867,2023-09-01,"2 500,00 $", 
402272205,2023-08-31,"2 500,00 $", 
402258324,2023-08-31,"5 000,00 $", 
402229218,2023-08-31,"5 000,00 $", 
402262399,2023-08-31,"3 500,00 $", 
402229932,2023-08-31,"1 000,00 $", 
402245253,2023-08-29,"3 500,00 $", 
402247626,2023-08-25,"5 000,00 $", 
402272724,2023-08-23,"3 500,00 $", 
402226130,2023-08-23,"1 000,00 $", 
402202620,2023-08-22,"1 500,00 $", 
402174735,2023-08-22,"1 000,00 $", 
402258998,2023-08-22,"1 500,00 $", 
402240036,2023-08-22,"5 000,00 $", 
402259152,2023-08-22,"1 500,00 $",Une demande de réexamen a été reçue le 8 septembre 2023. La décision du Bureau de réexamen a été rendue le 20 septembre 2024. La sanction administrative pécuniaire est annulée. 
402251899,2023-08-21,"2 500,00 $", 
402271309,2023-08-21,"7 500,00 $", 
402270843,2023-08-21,"3 500,00 $", 
402264264,2023-08-18,"5 000,00 $",Une demande de réexamen a été reçue le 7 septembre 2023. Une requête a été déposée au Tribunal administratif du Québec le 25 octobre 2023. La décision du Bureau de réexamen a été rendue le 3 octobre 2024. La sanction administrative pécuniaire est annulée. 
402172282,2023-08-17,"5 000,00 $", 
402222831,2023-08-17,"7 500,00 $", 
402256597,2023-08-15,"5 000,00 $",Une demande de réexamen a été reçue le 7 septembre 2023. 
402244758,2023-08-14,"2 000,00 $",Une demande de réexamen a été reçue le 5 septembre 2023. La décision du Bureau de réexamen a été rendue le 26 septembre 2024. La sanction administrative pécuniaire est maintenue. 
402244748,2023-08-14,"2 000,00 $",Une demande de réexamen a été reçue le 5 septembre 2023. La décision du Bureau de réexamen a été rendue le 26 septembre 2024. La sanction administrative pécuniaire est maintenue. 
402257985,2023-08-14,"5 000,00 $",Une demande de réexamen a été reçue le 25 août 2023. La décision du Bureau de réexamen a été rendue le 20 septembre 2024. La sanction administrative pécuniaire est maintenue. 
402231541,2023-08-14,"1 000,00 $", 
402259154,2023-08-11,"5 000,00 $", 
402202299,2023-08-11,"2 000,00 $",Une demande de réexamen hors délai a été reçue le 24 mai 2024. La décision du Bureau de réexamen a été rendue le 17 juillet 2024. La demande de réexamen hors délai ne peut être admise. La sanction administrative pécuniaire est maintenue.  
402241958,2023-08-11,"2 000,00 $", 
402233677,2023-08-11,"2 500,00 $",Le manquement a été commis au cours de l'année 2022. Une demande de réexamen a été reçue le 25 août 2023. La décision du Bureau de réexamen a été rendue le 26 septembre 2024. La sanction administrative pécuniaire est maintenue. 
402185643,2023-08-11,"10 000,00 $",Une demande de réexamen a été reçue le 15 août 2023.  
402257199,2023-08-11,"5 000,00 $", 
402255923,2023-08-10,"2 500,00 $", 
402198897,2023-08-09,"5 000,00 $",Une demande de réexamen a été reçue le 30 août 2023.  
402216573,2023-08-09,"2 000,00 $",Une demande de réexamen a été reçue le 8 septembre 2023. 
402228359,2023-08-09,"1 000,00 $", 
402256952,2023-08-08,"2 500,00 $",Une demande de réexamen a été reçue le 13 septembre 2023. 
402244033,2023-08-08,"10 000,00 $",Une demande de réexamen a été reçue le 31 août 2023. La décision du Bureau de réexamen a été rendue le 15 juillet 2024. La sanction administrative pécuniaire est maintenue. 
402236246,2023-08-08,"10 000,00 $",Une demande de réexamen a été reçue le 8 septembre 2023. La décision du Bureau de réexamen a été rendue le 15 octobre 2024. La sanction administrative pécuniaire est annulée. 
402255170,2023-08-08,"1 000,00 $",Une demande de réexamen a été reçue le 28 août 2023. La décision du Bureau de réexamen a été rendue le 23 juillet 2024. La sanction administrative pécuniaire est maintenue.  
402250618,2023-08-08,"10 000,00 $",Une demande de réexamen a été reçue le 9 septembre 2023. 
402256535,2023-08-08,"5 000,00 $", 
402257302,2023-08-07,"5 000,00 $",Une demande de réexamen a été reçue le 7 septembre 2023. La décision du Bureau de réexamen a été rendue le 18 septembre 2024. La sanction administrative pécuniaire est maintenue. 
402241797,2023-08-03,"1 500,00 $", 
402221361,2023-08-03,"2 000,00 $", 
402221374,2023-08-03,"10 000,00 $",Une demande de réexamen a été reçue le septembre 2023. La décision du Bureau de réexamen a été rendue le 23 septembre 2024. La sanction administrative pécuniaire est maintenue. 
402155757,2023-08-01,"5 000,00 $", 
402235002,2023-07-31,"5 000,00 $", 
402222126,2023-07-31,"2 500,00 $", 
402239041,2023-07-31,"5 000,00 $", 
402248854,2023-07-31,"1 000,00 $",Une demande de réexamen a été reçue le 29 août 2023. La décision du Bureau de réexamen a été rendue le 23 septembre 2024. La sanction administrative pécuniaire est maintenue. 
402220825,2023-07-27,"3 500,00 $", 
402245301,2023-07-27,"2 000,00 $", 
402231358,2023-07-26,"2 500,00 $", 
402232008,2023-07-26,"5 000,00 $", 
402236093,2023-07-25,"3 500,00 $",Une demande de réexamen a été reçue le 21 août 2023.  
402220454,2023-07-24,"2 500,00 $", 
402216138,2023-07-24,"10 000,00 $",Une demande de réexamen a été reçue le 19 août 2023. La décision du Bureau de réexamen a été rendue le 15 juillet 2024. La sanction administrative pécuniaire est maintenue. 
402216808,2023-07-24,"5 000,00 $", 
402231823,2023-07-21,"1 000,00 $", 
402182921,2023-07-21,"1 500,00 $", 
402238075,2023-07-20,"1 500,00 $", 
402256752,2023-07-19,"3 500,00 $", 
402172409,2023-07-18,"10 000,00 $", 
402241809,2023-07-13,"5 000,00 $",Une demande de réexamen a été reçue le 28 juillet 2023. La décision du Bureau de réexamen a été rendue le 15 juillet 2024. La sanction administrative pécuniaire est maintenue. 
402243488,2023-07-13,"5 000,00 $", 
402250392,2023-07-12,"3 500,00 $", 
402238798,2023-07-12,"250,00 $", 
402250817,2023-07-12,"5 000,00 $", 
402238805,2023-07-12,"250,00 $", 
402232627,2023-07-12,"5 000,00 $", 
402253954,2023-07-11,"750,00 $", 
402245442,2023-07-11,"3 500,00 $",Une demande de réexamen a été reçue le 17 juillet 2023. La décision du Bureau de réexamen a été rendue le 28 mai 2024. La sanction administrative pécuniaire est maintenue.  
402219018,2023-07-11,"10 000,00 $",Une demande de réexamen a été reçue le 9 août 2023. La décision du Bureau de réexamen a été rendue le 15 juillet 2024. La sanction administrative pécuniaire est maintenue. 
402247008,2023-07-11,"5 000,00 $",Une demande de réexamen a été reçue le 1er août 2023. La décision du Bureau de réexamen a été rendue le 5 juillet 2024. La sanction administrative pécuniaire est maintenue. 
402191263,2023-07-11,"2 500,00 $", 
402237604,2023-07-11,"10 000,00 $", 
402241636,2023-07-10,"3 500,00 $",Une demande de réexamen a été reçue le 15 août 2023. Désistement de la demande de réexamen le 30 avril 2024. La sanction administrative pécuniaire est maintenue. 
402241648,2023-07-10,"3 500,00 $",Une demande de réexamen a été reçue le 14 septembre 2023. 
402247853,2023-07-10,"2 500,00 $", 
402245041,2023-07-07,"1 000,00 $", 
402215699,2023-07-07,"5 000,00 $",Une demande de réexamen a été reçue le 8 août 2023.  
402244141,2023-07-07,"5 000,00 $", 
402216878,2023-07-07,"5 000,00 $", 
402208108,2023-07-06,"10 000,00 $",Une demande de réexamen a été reçue le 19 juillet 2023. La décision du Bureau de réexamen a été rendue le 20 juin 2024. La sanction administrative pécuniaire est maintenue.  
402235803,2023-07-06,"2 500,00 $", 
402231916,2023-07-06,"10 000,00 $",Une demande de réexamen a été reçue le 9 août 2023. La décision du Bureau de réexamen a été rendue le 2 août 2024. La sanction administrative pécuniaire est maintenue. Une requête a été déposée au Tribunal administratif du Québec le 12 août 2024. 
402212970,2023-07-03,"10 000,00 $", 
402210382,2023-06-29,"5 000,00 $",Une demande de réexamen a été reçue le 17 juillet 2023. La décision du Bureau de réexamen a été rendue le 21 août 2024. La sanction administrative pécuniaire est maintenue. 
402240729,2023-06-29,"1 000,00 $", 
402238020,2023-06-28,"3 500,00 $", 
402228458,2023-06-26,"2 500,00 $", 
402232063,2023-06-26,"1 500,00 $",Une demande de réexamen a été reçue le 25 juillet 2023. La décision du Bureau de réexamen a été rendue le 4 septembre 2024. La sanction administrative pécuniaire est maintenue. 
402198690,2023-06-26,"10 000,00 $",Une demande de réexamen a été reçue le 18 juillet 2023.  
402235866,2023-06-22,"3 500,00 $", 
402243573,2023-06-22,"5 000,00 $", 
402241081,2023-06-22,"2 500,00 $", 
402215067,2023-06-22,"5 000,00 $",Une demande de réexamen a été reçue le 18 juillet 2023. La décision du Bureau de réexamen a été rendue le 1er août 2024. La sanction administrative pécuniaire est maintenue.  
402221263,2023-06-20,"1 000,00 $", 
402237496,2023-06-20,"3 500,00 $", 
402194280,2023-06-20,"10 000,00 $", 
402218707,2023-06-19,"5 000,00 $", 
402231350,2023-06-16,"1 000,00 $", 
402210465,2023-06-15,"5 000,00 $", 
402234201,2023-06-15,"5 000,00 $", 
402219228,2023-06-15,"2 500,00 $", 
402194284,2023-06-14,"2 000,00 $", 
402195617,2023-06-14,"10 000,00 $", 
402236685,2023-06-12,"2 500,00 $", 
402244797,2023-06-12,"1 000,00 $", 
402194530,2023-06-12,"1 000,00 $", 
402238915,2023-06-07,"2 500,00 $", 
402233859,2023-06-07,"5 000,00 $",Une demande de réexamen a été reçue le 30 juin 2023. La décision du Bureau de réexamen a été rendue le 19 juin 2024. La sanction administrative pécuniaire est maintenue. 
402224639,2023-06-07,"3 500,00 $", 
402221200,2023-06-07,"1 500,00 $", 
402224802,2023-06-07,"10 000,00 $", 
402221644,2023-06-07,"10 000,00 $", 
402233392,2023-06-07,"1 000,00 $", 
402194936,2023-06-07,"2 500,00 $", 
402224997,2023-06-07,"5 000,00 $", 
402239095,2023-06-07,"5 000,00 $", 
402208511,2023-06-07,"2 500,00 $", 
402202305,2023-06-06,"1 000,00 $",Une demande de réexamen a été reçue le 15 juin 2023. La décision du Bureau de réexamen a été rendue le 4 septembre 2024. La sanction administrative pécuniaire est maintenue. 
402202648,2023-06-06,"5 000,00 $",Une demande de réexamen a été reçue le 30 juin 2023. La décision du Bureau de réexamen a été rendue le 24 juillet 2024. La sanction administrative pécuniaire est annulée.  
402231378,2023-06-06,"2 500,00 $", 
402150106,2023-06-05,"5 000,00 $", 
402224126,2023-06-05,"1 000,00 $", 
402216561,2023-06-05,"2 500,00 $", 
402189248,2023-06-01,"1 000,00 $", 
402221144,2023-06-01,"2 500,00 $", 
402219942,2023-06-01,"5 000,00 $",Une demande de réexamen a été reçue le 29 juin 2023. La décision du Bureau de réexamen a été rendue le 22 mai 2024. La sanction administrative pécuniaire est maintenue. 
402223820,2023-06-01,"5 000,00 $", 
402229179,2023-06-01,"5 000,00 $",Une demande de réexamen a été reçue le 3 juillet 2023.  
402223613,2023-05-31,"5 000,00 $", 
402194558,2023-05-31,"5 000,00 $", 
402231665,2023-05-30,"2 500,00 $", 
402234761,2023-05-30,"3 500,00 $",Une demande de réexamen a été reçue le 28 juin 2023. La décision du Bureau de réexamen a été rendue le 23 juillet 2024. La sanction administrative pécuniaire est maintenue.  
402217444,2023-05-30,"1 000,00 $", 
402199507,2023-05-29,"5 000,00 $", 
402224170,2023-05-29,"2 500,00 $", 
402224063,2023-05-29,"1 000,00 $", 
402225827,2023-05-26,"5 000,00 $", 
402198523,2023-05-25,"2 500,00 $", 
402212950,2023-05-24,"5 000,00 $", 
402236047,2023-05-24,"5 000,00 $", 
402219553,2023-05-24,"5 000,00 $",Une demande de réexamen a été reçue le 22 juin 2023. La décision du Bureau de réexamen a été rendue le 25 mai 2024. La sanction administrative pécuniaire est maintenue. 
402223738,2023-05-23,"1 000,00 $",Une demande de réexamen a été reçue le 14 avril 2023. Désistement de la demande de réexamen le 29 novembre 2023. La sanction administrative pécuniaire est maintenue. 
402235850,2023-05-19,"2 500,00 $", 
402229709,2023-05-19,"1 000,00 $", 
402236052,2023-05-18,"3 500,00 $", 
402209955,2023-05-18,"5 000,00 $", 
402155104,2023-05-16,"5 000,00 $", 
402209234,2023-05-12,"3 500,00 $", 
402213867,2023-05-11,"5 000,00 $",Une demande de réexamen a été reçue le 26 mai 2023. La décision du Bureau de réexamen a été rendue le 26 avril 2024. La sanction administrative pécuniaire est annulée. 
402187408,2023-05-11,"7 500,00 $", 
402197703,2023-05-09,"10 000,00 $", 
402216309,2023-05-08,"10 000,00 $", 
402211055,2023-05-05,"5 000,00 $",Une demande de réexamen a été reçue le 24 mai 2023. La décision du Bureau de réexamen a été rendue le 29 août 2024. La sanction administrative pécuniaire est maintenue. 
402212435,2023-05-05,"5 000,00 $", 
402185151,2023-05-05,"2 500,00 $", 
402232103,2023-05-04,"5 000,00 $",Une demande de réexamen a été reçue le 5 juin 2023. La décision du Bureau de réexamen a été rendue le 23 juillet 2024. La sanction administrative pécuniaire est maintenue.  
402211139,2023-05-04,"5 000,00 $", 
402208354,2023-05-03,"10 000,00 $", 
402221755,2023-05-03,"5 000,00 $", 
402194660,2023-05-03,"5 000,00 $", 
402199792,2023-05-03,"5 000,00 $", 
402190442,2023-05-03,"10 000,00 $", 
402228980,2023-05-03,"1 000,00 $", 
402224690,2023-05-03,"5 000,00 $",Une demande de réexamen a été reçue le 2 juin 2023. La décision du Bureau de réexamen a été rendue le 15 juillet 2024. La sanction administrative pécuniaire est maintenue. 
